Id,SalePrice
1553,138240.88998026028
1554,138767.96222561295
1555,150612.2551398594
1556,101776.8956788592
1557,104181.1365299162
1558,110862.35394355655
1559,92654.44077323633
1560,140799.35842729243
1561,135099.28110659914
1562,119887.41880682483
1563,106862.37505728868
1564,161735.65958050778
1565,145384.07029445842
1566,214596.98562108795
1567,80153.64041278302
1568,207283.27055389713
1569,103240.44909155415
1570,132626.7617501875
1571,112781.8697447246
1572,133629.16164481756
1573,227532.69219283503
1574,149484.95506732026
1575,210629.78381316643
1576,232535.1633796983
1577,208567.01339833485
1578,156722.28118087817
1579,142869.5448003835
1580,214514.02573026973
1581,130724.06097711832
1582,126505.74165347521
1583,291773.17662070086
1584,235731.89515686478
1585,160361.5509174848
1586,44864.80364862713
1587,93787.27657555486
1588,129133.48871066375
1589,102630.71501958999
1590,143482.4456295853
1591,71872.62549366965
1592,131239.10343940533
1593,130618.81171342987
1594,127944.16445285361
1595,112219.56039290689
1596,215973.0661479449
1597,187960.04264435987
1598,204212.25622858177
1599,203135.3869853455
1600,214884.36045631277
1601,13972.796446135035
1602,123229.08659164561
1603,67415.42470605229
1604,252381.14087455673
1605,264997.90908117895
1606,175024.54704312072
1607,224558.61912713177
1608,232335.16485091555
1609,207810.68190942472
1610,157977.3324501468
1611,147938.14403587137
1612,180797.92598267389
1613,172094.2864216331
1614,114924.56871259632
1615,74255.90185022261
1616,74255.90185022261
1617,92042.85700395121
1618,118975.51098450134
1619,129929.81853069738
1620,209562.53508601524
1621,147978.44830198446
1622,134248.1573931279
1623,255970.5186340264
1624,203973.5720629401
1625,121198.16526817321
1626,184425.65240113926
1627,192670.64044892462
1628,282389.46298808255
1629,199630.17538702395
1630,305012.1099291132
1631,237463.8347519033
1632,251329.24374414934
1633,189631.54260217608
1634,194889.13841191423
1635,181810.63011485222
1636,177835.66322970483
1637,181100.4333877745
1638,218778.29450804484
1639,199163.92096815468
1640,255344.4319427919
1641,197690.92750795977
1642,226871.38883225992
1643,247690.13163914182
1644,243671.02490291395
1645,178058.73118464253
1646,163093.6820945933
1647,187823.68003300484
1648,145847.13718230207
1649,120752.86504502641
1650,105212.42143214447
1651,116449.45201288885
1652,125381.89920331095
1653,124856.18348786584
1654,175709.76259963727
1655,179011.1383885555
1656,173411.13193869032
1657,176761.19403052726
1658,173936.8476541352
1659,148063.63164493628
1660,145356.6706161725
1661,343262.65685347933
1662,331112.56665745727
1663,316656.09401728585
1664,378408.80015865667
1665,297604.9004101821
1666,279456.9230481188
1667,306546.65963077405
1668,297980.84503336926
1669,282169.7445259746
1670,301638.9505526563
1671,241282.9781430883
1672,343006.79585650074
1673,289537.56487850426
1674,268208.68930798024
1675,195624.63284000498
1676,192136.38612321136
1677,216231.7565168934
1678,365958.72462362447
1679,306971.3444022846
1680,291103.5010642593
1681,261969.4759379779
1682,273709.77488308377
1683,217162.9485666284
1684,204595.42190530477
1685,187347.4124299877
1686,206110.30905342847
1687,192742.47522183578
1688,215252.1239982401
1689,212858.84107175237
1690,206249.22751991986
1691,197862.8484192954
1692,266448.3155242009
1693,192436.43765425566
1694,186607.9253722392
1695,192559.69132874417
1696,266072.00646667555
1697,192253.65376116429
1698,308919.8003544733
1699,292136.8507581644
1700,234072.7326825289
1701,262337.5153414875
1702,275484.72492608335
1703,271905.7240036179
1704,275361.4992164222
1705,239754.14189229533
1706,346164.35182311665
1707,222177.09640798345
1708,219590.28214096138
1709,283566.39873040374
1710,239588.63981321454
1711,260125.32610225934
1712,268446.67223911546
1713,252787.57795889
1714,227397.07294354425
1715,214114.11482873
1716,206721.5395814774
1717,201030.53545847232
1718,148211.53615275328
1719,222122.49598971824
1720,261038.83522026404
1721,198473.93656913494
1722,125823.03399813198
1723,159074.4032959442
1724,239851.76347765117
1725,233587.75588605297
1726,192350.92792087304
1727,186300.81131751323
1728,203089.81688808766
1729,171506.96819588798
1730,174106.72237581923
1731,128225.0779326125
1732,119917.88877201243
1733,103182.36504917382
1734,115843.59511156217
1735,117246.91868889448
1736,106928.00081089
1737,282096.6552001692
1738,221278.3075065429
1739,303931.27757644234
1740,221887.8336744185
1741,187761.29924420523
1742,185631.11858493183
1743,200400.37777773663
1744,251805.01528416807
1745,228069.5614831054
1746,246474.82870916137
1747,215545.3640279728
1748,230848.51013590908
1749,154662.63701450988
1750,150437.7465575945
1751,235016.68366818642
1752,106336.6593418438
1753,170297.67707665823
1754,224950.30753350328
1755,173141.40003990894
1756,101967.7143066139
1757,102130.93361828383
1758,140983.33379095956
1759,159331.2724890185
1760,160442.83483589254
1761,150205.9896642645
1762,174941.11900115572
1763,178503.25628299057
1764,106467.91084904596
1765,197728.15658597555
1766,178865.89978533657
1767,201878.33249803074
1768,119921.82247245102
1769,189458.96606256417
1770,141821.43431897624
1771,123227.39013110776
1772,134776.37458917918
1773,103656.31801697356
1774,185556.57259158627
1775,132221.43401079974
1776,120038.33240012499
1777,91538.30303817778
1778,125873.55318622617
1779,93864.71363204625
1780,192659.66421761154
1781,119938.93250317639
1782,57901.5202756864
1783,145769.54237541626
1784,80098.07146322378
1785,105701.25305424794
1786,163599.13971266546
1787,190931.70223859185
1788,-1903.6188288510311
1789,103387.94936665404
1790,48486.794749911875
1791,242658.08434311254
1792,158284.84575635078
1793,154315.46534654917
1794,158609.5962998357
1795,136683.09286525263
1796,116705.38945221878
1797,143705.40752942394
1798,113478.67307346337
1799,89596.14348292327
1800,108198.55611773278
1801,117145.53528846707
1802,174157.08646035474
1803,180107.53722197656
1804,134020.34434213722
1805,135812.48710008385
1806,151545.9834065577
1807,174481.62660224456
1808,126266.36927641509
1809,105569.30457982491
1810,137956.16371193808
1811,85013.22547339252
1812,95864.68615879118
1813,121538.3502796709
1814,87906.51768440218
1815,5662.46543630329
1816,82705.96600796841
1817,109747.90528819803
1818,157013.46847978001
1819,139931.70016832068
1820,44725.915305783274
1821,139677.72840380738
1822,183249.656842391
1823,13391.238842817023
1824,139410.70553170145
1825,124030.67202312336
1826,94560.40597280115
1827,114871.84106419818
1828,128181.7313528969
1829,172802.62024118262
1830,169672.14800289832
1831,184725.02660407242
1832,133837.6505395209
1833,154970.6785577552
1834,140732.61431943695
1835,171621.47332834243
1836,154769.37669577752
1837,56378.20645193779
1838,133393.48054692568
1839,78588.146126437
1840,122960.92781938286
1841,131439.05248936522
1842,98185.53151838668
1843,118948.01285640546
1844,146166.7394528091
1845,135623.61874860968
1846,157209.4587662376
1847,152356.533156323
1848,-7438.915807937272
1849,99244.80286922655
1850,114573.85500675417
1851,147067.1485797458
1852,114595.73025795445
1853,127683.93501607864
1854,187394.7408305828
1855,163570.5219761103
1856,225283.12939121667
1857,146291.73469955032
1858,168729.8993215952
1859,138463.1901054436
1860,150705.66739003593
1861,137502.34219381982
1862,303868.1649520083
1863,303868.1649520083
1864,303868.1649520083
1865,291448.19741870626
1866,296531.59372809157
1867,260190.10470629577
1868,268055.11985893175
1869,211364.16555042914
1870,245834.62783333706
1871,260931.44515645993
1872,183417.84162013838
1873,228176.92721294356
1874,128983.2737803203
1875,218425.1067119809
1876,199961.12563300855
1877,218643.09240795975
1878,221947.62221960467
1879,115004.04391985666
1880,132734.8550315546
1881,246208.49607854825
1882,262734.5294163469
1883,217388.38163019088
1884,225629.83045635954
1885,240854.10726501257
1886,264615.2840300591
1887,215119.67185310624
1888,268091.5701519933
1889,180780.638746073
1890,102544.51612779754
1891,164456.76312288106
1892,83499.00485097873
1893,124420.69152364274
1894,139999.88734679227
1895,137645.8544945768
1896,111006.72384234355
1897,111658.9996528998
1898,123473.04257960641
1899,156353.58649701346
1900,151203.39184040623
1901,142079.93038899289
1902,130093.05139466375
1903,222701.47728367546
1904,116138.6086134594
1905,185585.00417400151
1906,147545.2154909924
1907,191623.45473003085
1908,148535.22682696162
1909,161864.93825251982
1910,158192.48744156002
1911,194491.45964293554
1912,263213.2736089078
1913,170828.49682514556
1914,52882.78275563149
1915,254092.45135615324
1916,7719.752204967663
1917,273346.7198304038
1918,134628.02636690275
1919,168417.5627620134
1920,184421.7713601268
1921,321334.04213312897
1922,291232.1419852704
1923,213708.18965912424
1924,218213.13824377116
1925,232221.43181605963
1926,313312.9482613539
1927,116522.13519610208
1928,164779.01889882493
1929,104403.68452018476
1930,139039.24684950057
1931,136508.29326274362
1932,149071.93778338912
1933,155793.40058771288
1934,192357.24990762956
1935,179695.3176078673
1936,192576.92805549456
1937,192689.02596139838
1938,172663.80009605805
1939,251605.86326049757
1940,222431.77602177532
1941,193983.94087797613
1942,191376.17445001449
1943,224678.28393038735
1944,296663.4308290833
1945,305430.12435773783
1946,179241.44185055536
1947,278599.53761350154
1948,175430.88528251438
1949,227957.03686118778
1950,196921.7924512846
1951,247852.36644819076
1952,229835.5600927025
1953,170517.87195039494
1954,219815.74136878946
1955,140144.69854016043
1956,300515.6933454529
1957,186147.9005083358
1958,286535.66443213355
1959,168031.52138311323
1960,92781.06206326769
1961,125175.0459264624
1962,125381.89920331095
1963,124856.18348786584
1964,122617.66390309855
1965,172359.7005078001
1966,180015.75629433175
1967,267311.69910074444
1968,325401.0188733612
1969,311434.6615676957
1970,343420.8438454687
1971,375824.388824343
1972,314477.3442394638
1973,274571.3136070592
1974,288332.19581010146
1975,365172.61421891954
1976,265700.69148472114
1977,308653.66954605747
1978,317884.06860864884
1979,306138.26310171164
1980,215665.27662755363
1981,301678.4489906784
1982,234256.89699868532
1983,234256.89699868532
1984,212117.40535658877
1985,236316.285168726
1986,241611.71562185185
1987,206565.18758703186
1988,188637.4293263089
1989,217476.04467240185
1990,229477.09490779857
1991,216231.7565168934
1992,227260.45719727804
1993,200692.38673217618
1994,246802.322604198
1995,212368.63064538222
1996,262693.0687682517
1997,307362.16582397046
1998,290461.12243577
1999,237253.20174735668
2000,293182.0490089131
2001,255930.6796900842
2002,247080.74793590396
2003,273855.96784014045
2004,265694.76882674126
2005,242172.5337791019
2006,236584.40188003844
2007,272544.0691759351
2008,207027.5771490573
2009,197093.58250683825
2010,215395.2569858553
2011,150183.67778549925
2012,202964.96619416098
2013,187192.192274753
2014,192637.40932918596
2015,210331.54582873685
2016,195025.07377909124
2017,212561.69628639915
2018,112283.59659574158
2019,117260.093157853
2020,108606.49841568572
2021,104233.79648006381
2022,184157.3257306167
2023,162842.8893545454
2024,235896.0895243846
2025,321769.88625711645
2026,207027.56740318146
2027,170981.67182026128
2028,201938.79567175428
2029,186440.49320653593
2030,269527.885234616
2031,248612.5762685726
2032,255924.47804031312
2033,264436.35431003245
2034,198165.2914131938
2035,220079.18156549288
2036,231986.14296428906
2037,233209.35353841912
2038,306119.9983943042
2039,221047.9139322422
2040,316699.1807433793
2041,244001.76438679313
2042,223809.655777978
2043,181327.50215049973
2044,201798.34840344754
2045,212659.7413511977
2046,173069.90070071537
2047,146713.14916691207
2048,138049.94814922241
2049,179979.31246667192
2050,198337.97323398385
2051,86881.57938391436
2052,136688.30567967426
2053,131936.89561511273
2054,64863.22401193343
2055,157106.43448776938
2056,128361.05139707471
2057,110514.68615808524
2058,206790.8321748546
2059,122008.98248815583
2060,148211.3408982437
2061,181041.12430434115
2062,117265.46183846425
2063,95866.49809331307
2064,135031.6833260788
2065,122277.0163916205
2066,180831.40297007095
2067,127814.41309421766
2068,182213.42683565407
2069,57518.15878093871
2070,102053.04426027811
2071,79718.18795357062
2072,167092.51026138593
2073,132582.90629614168
2074,200426.7616878925
2075,146749.5197185916
2076,115465.71162913018
2077,128426.94732949766
2078,114642.39258841448
2079,150801.27589346212
2080,125865.5393328811
2081,136786.60689492128
2082,149235.28222862142
2083,149809.62735828548
2084,96886.17000346351
2085,121205.45839061774
2086,143347.1174806233
2087,148608.33919739188
2088,122188.26595257013
2089,82323.03051554435
2090,148651.95609574206
2091,97557.69912348245
2092,136328.5392872719
2093,130753.65149207949
2094,138772.80798105383
2095,156825.32415569713
2096,81176.19788299338
2097,86781.56992893154
2098,158661.66225763992
2099,7553.731143994257
2100,76307.46863898472
2101,152044.91177335614
2102,154249.40017438703
2103,97193.1333396195
2104,178057.29320034594
2105,110299.97918271413
2106,55629.420535420766
2107,236567.3919627876
2108,110180.73373396136
2109,106976.69944249233
2110,118221.68498016591
2111,165795.4442661316
2112,136021.26900490886
2113,123177.91137759923
2114,132503.78511272464
2115,164602.99913391052
2116,130345.31688797125
2117,156015.81458691182
2118,132370.700637314
2119,121067.75187266432
2120,113567.85800107545
2121,82744.25984825683
2122,81483.8344662236
2123,87403.55444781343
2124,203525.98546246672
2125,159062.2533397919
2126,178356.27209985233
2127,175912.16470284364
2128,138995.41946967598
2129,122738.52163114771
2130,144990.31939318683
2131,191194.81667700107
2132,134781.49867276312
2133,152739.92232571822
2134,125344.46274352795
2135,104081.92858530278
2136,47387.95204020641
2137,122458.33589099138
2138,132923.31639262638
2139,161795.11649875878
2140,126552.54036660609
2141,146026.2988774681
2142,120356.72787664924
2143,148039.90081772604
2144,129804.29374131933
2145,122915.13927580533
2146,153779.32677462278
2147,159724.00526187173
2148,150417.1565980143
2149,143131.85013680859
2150,212528.48984399554
2151,138342.46984045417
2152,141233.9582388166
2153,143821.4620937165
2154,93806.86134256516
2155,147080.94793269364
2156,249523.10016761394
2157,226694.79337263247
2158,233053.16831723507
2159,223928.32161100162
2160,198938.68657313008
2161,269525.3941325559
2162,333711.9671179475
2163,299266.24900074885
2164,253665.5682323766
2165,183449.47767368332
2166,145718.79750315892
2167,215186.7535207367
2168,197893.7022088524
2169,211791.0899006161
2170,222982.92356911604
2171,142394.27650745888
2172,141499.22232593969
2173,165545.2696665472
2174,245665.54451312823
2175,294575.16993118054
2176,278486.5641872969
2177,250970.94457899616
2178,237491.56975375558
2179,160887.26663292968
2180,240659.66886957455
2181,220371.9309872992
2182,246667.32030451996
2183,216080.15042709163
2184,121105.5638461865
2185,125634.72433797247
2186,164883.01186942053
2187,162678.11580355745
2188,174000.6545212448
2189,239069.42389066285
2190,56210.5680669439
2191,56210.5680669439
2192,58489.10484434059
2193,97196.04233971238
2194,84864.35565482872
2195,83522.39212178369
2196,84428.68436181941
2197,110463.88651661202
2198,162880.65186096192
2199,177546.11068709125
2200,126155.69474025024
2201,152504.69256778853
2202,191358.52265461
2203,158043.82853363478
2204,157047.94232683978
2205,117505.69124367926
2206,132589.65522575378
2207,207226.41802568664
2208,224208.0473177773
2209,186651.75452487706
2210,148535.22682696162
2211,129358.2513089953
2212,138277.67800247762
2213,88979.00554916635
2214,135309.5611466621
2215,100822.08888706914
2216,155972.28019217937
2217,11493.956803740468
2218,71412.64016274083
2219,80666.55792458705
2220,65005.59954899619
2221,254092.45135615324
2222,232944.23209568392
2223,268090.60704243556
2224,237063.23798892996
2225,151604.48596898327
2226,171384.16638876218
2227,209422.5066838744
2228,263628.6174209204
2229,243728.52976989537
2230,157140.9662381804
2231,231313.03781985794
2232,196403.36985828378
2233,178793.7041482241
2234,238760.46161211934
2235,213830.60389081878
2236,264021.55381084676
2237,292191.50227234187
2238,243693.75756174605
2239,126230.42202417273
2240,180082.1052868655
2241,141333.09118621075
2242,139084.28229123633
2243,130403.74433810124
2244,97657.4870707225
2245,86060.21453694557
2246,125618.4308357893
2247,124453.10940842773
2248,111528.19074269268
2249,119986.70744287618
2250,133101.22285409272
2251,124701.18878265633
2252,193112.0004022934
2253,169756.26791800582
2254,181905.59544500732
2255,198142.7006089685
2256,203234.39604385663
2257,224961.73421824072
2258,196617.5812322523
2259,191375.67789984727
2260,162714.28163660062
2261,213249.3768160611
2262,223920.03210073034
2263,298009.37344852975
2264,344779.6480038231
2265,177267.86994233844
2266,271499.81847025314
2267,293460.0122818474
2268,329801.3768536723
2269,179620.5594109923
2270,199645.37375041167
2271,220376.5576247282
2272,212845.86996167712
2273,171881.05867314897
2274,185541.13157153898
2275,177972.7672173644
2276,195287.95996607468
2277,195581.2684539454
2278,156568.49110977096
2279,121061.09203227074
2280,87099.53965183324
2281,192113.05495798145
2282,191907.88951764628
2283,130950.84826344834
2284,139894.68039860344
2285,163946.38886227924
2286,114129.07041259902
2287,301617.4641308461
2288,274605.1677275121
2289,303208.1049454985
2290,341894.63634889736
2291,298274.5236123889
2292,335348.86492284504
2293,351817.8254813454
2294,340220.5274150437
2295,354381.54021769366
2296,275776.90883755847
2297,274393.2095912399
2298,300980.8590429148
2299,328646.31008287426
2300,294076.9929356738
2301,261538.5308216177
2302,249276.00982274232
2303,258849.09574767598
2304,271188.5270348957
2305,192174.0970202689
2306,192174.0970202689
2307,196198.99707810767
2308,248172.17296880274
2309,268626.2443877354
2310,232743.38941375376
2311,217162.9485666284
2312,188893.21126254788
2313,189894.81360219023
2314,202705.71349165705
2315,187621.61776532396
2316,214689.30972699588
2317,193478.01947582443
2318,188868.10230222903
2319,205646.85333619476
2320,209123.9251360211
2321,261394.97036447795
2322,209941.45962774847
2323,192161.82434114674
2324,192436.43765425566
2325,226438.79439028865
2326,192784.22004028712
2327,227817.44851499377
2328,229508.3006759158
2329,197126.92693460733
2330,195506.77897982462
2331,309292.6947540946
2332,343282.04774614493
2333,302043.6951296618
2334,266136.40817781
2335,258909.89261996327
2336,297572.5350718866
2337,216850.87139370502
2338,264628.4323955185
2339,246596.47199062142
2340,331944.87702865875
2341,227516.856546978
2342,246573.15057126735
2343,225014.78484511166
2344,250556.60457648057
2345,271063.46632769075
2346,234208.24847602798
2347,214350.41654639808
2348,243690.86632941687
2349,172467.90296052187
2350,265650.7806896041
2351,250476.27108759875
2352,273695.3951512561
2353,254540.36034111725
2354,145678.2684286458
2355,167693.6513480565
2356,157732.76994333114
2357,223588.54172712495
2358,199155.0599660091
2359,144688.00182287418
2360,113606.26652521337
2361,135404.27228312124
2362,254023.65925154462
2363,138357.32157289935
2364,168317.7499956931
2365,235314.3680349188
2366,221210.2308556633
2367,247952.14370225067
2368,215490.80489611905
2369,248209.88386586006
2370,184344.09776299284
2371,188295.28779443447
2372,211768.55640520807
2373,256773.08521809266
2374,271437.9118508992
2375,238144.7218932039
2376,260842.20851346222
2377,297444.6492063324
2378,156736.70482298615
2379,215021.89094726136
2380,155632.98969923123
2381,171947.00630780938
2382,207832.38016319368
2383,224584.2265943708
2384,235152.43983452534
2385,157345.0780155284
2386,136282.05877349852
2387,126896.21284919069
2388,114293.1738397791
2389,127163.24313699291
2390,134024.8831108536
2391,126626.05553507712
2392,104669.09936264833
2393,183351.14940440282
2394,153398.19725092058
2395,206927.0834839968
2396,152696.82140214392
2397,199552.5166220949
2398,126954.57432800718
2399,27629.26811636612
2400,20655.887871972984
2401,110702.22235388192
2402,117528.14079477685
2403,187022.2631738966
2404,139053.34771840763
2405,164674.0044747917
2406,138199.86887403252
2407,110213.54661076213
2408,133647.7553850948
2409,121439.51627031015
2410,189284.737262364
2411,104970.23890997143
2412,137997.29445280274
2413,123640.81776249176
2414,127862.35287875822
2415,165029.58229660825
2416,140258.2161928548
2417,130219.92160748062
2418,119029.53387367772
2419,117746.00240105623
2420,104073.23895685957
2421,119378.2109957328
2422,102475.82366800774
2423,96311.22255630442
2424,160558.85367597244
2425,237430.60884679575
2426,127295.94510214985
2427,109843.6319274623
2428,185243.5767683785
2429,105541.34147412796
2430,132202.4705876587
2431,113733.90667688427
2432,127402.96009479719
2433,122132.20819781697
2434,128013.51969811367
2435,137069.544828251
2436,85623.09140957007
2437,103708.0807646187
2438,107601.69033175195
2439,121908.96359204687
2440,146942.15778340166
2441,101847.40752470074
2442,109960.06221248442
2443,119711.8359756372
2444,129521.58855576953
2445,72195.03652089136
2446,129445.38796842634
2447,215057.7309471753
2448,142579.55999695207
2449,115615.3779405842
2450,172805.9961361289
2451,127270.40157278068
2452,217124.86971420934
2453,65435.62497164612
2454,96057.01674582832
2455,111405.54249450145
2456,123414.57405403978
2457,124396.22716913605
2458,124312.92108379444
2459,96324.66590537666
2460,154668.38988416689
2461,111104.1158008168
2462,132792.29349261732
2463,124547.24541299837
2464,190247.25383432
2465,147096.0824373751
2466,125935.42651524069
2467,177106.95108241425
2468,93764.16918624146
2469,104379.189778195
2470,199982.31144283526
2471,203245.2300805964
2472,189772.81752342382
2473,117290.43633191078
2474,94077.06971378298
2475,223910.38990408904
2476,118279.16836611903
2477,111557.72118099546
2478,165086.64116462925
2479,111516.6422753958
2480,142346.89556691446
2481,117617.31712939264
2482,128917.41012532101
2483,108584.52807540656
2484,128371.63480750355
2485,109030.86367266974
2486,144526.18352439627
2487,195282.97448349977
2488,163589.0956140852
2489,169631.80806401186
2490,134354.87918077712
2491,79228.71081470395
2492,187814.95113821677
2493,140011.78009895328
2494,154059.15370937088
2495,84698.41515524895
2496,225886.25967506669
2497,155121.98004322383
2498,101605.21790283895
2499,76412.53620857024
2500,126946.0366721414
2501,129990.2450221735
2502,143044.42553840764
2503,95158.73003365844
2504,198927.8478430293
2505,224073.35924592195
2506,271753.08006680454
2507,304523.5914907807
2508,271753.08006680454
2509,244714.4564238584
2510,244292.2885286226
2511,209464.39243496093
2512,223241.67343898932
2513,218575.44943244336
2514,226892.08218098362
2515,147865.4108673397
2516,175066.410642382
2517,128983.2737803203
2518,137212.44364768965
2519,225739.32129319175
2520,217118.7415912964
2521,215451.07804994658
2522,224840.89466367802
2523,128062.44022501167
2524,138369.7053666534
2525,137728.4873497805
2526,140135.71372212633
2527,113752.7185651497
2528,127933.03236434958
2529,134269.81353414687
2530,105937.71485184156
2531,233563.68834530702
2532,230208.3426913151
2533,218031.21650162293
2534,243876.08186896122
2535,283657.5298430938
2536,228199.64764884533
2537,230509.80532293976
2538,206754.41906323936
2539,203300.2794432356
2540,194578.099429372
2541,206883.82692390168
2542,170151.86725573754
2543,111166.5394112505
2544,116558.70497329463
2545,130778.79119104124
2546,159959.80713909422
2547,157349.06540130265
2548,168948.27384696435
2549,164071.68704693718
2550,542675.1683279802
2551,164150.72555530095
2552,121118.31398160523
2553,56210.5680669439
2554,101989.28785072453
2555,119286.44240677985
2556,74151.32188508869
2557,97326.68570046942
2558,160314.61585618462
2559,126469.09451091755
2560,141267.06926439353
2561,148076.91317666904
2562,128917.29361892934
2563,146019.18027411937
2564,197803.89491712349
2565,110247.6044051759
2566,130248.19827436237
2567,130418.97125484422
2568,185517.9225063708
2569,184893.7681605243
2570,149103.00059292116
2571,173399.99267245806
2572,202513.1713751175
2573,219860.81095290696
2574,259001.22514644428
2575,143334.46107506356
2576,125265.69778504549
2577,131714.07395387418
2578,88028.5839927874
2579,15619.040170636494
2580,137118.22104431503
2581,119437.04972050455
2582,115801.54998011515
2583,252023.85728520318
2584,171022.99060628982
2585,194773.80870236293
2586,216905.55952170608
2587,215495.5969845415
2588,151493.76634645322
2589,155745.55330465222
2590,215191.33721205057
2591,204370.54433109588
2592,238097.3268876474
2593,248727.70548666618
2594,197216.75959348236
2595,228256.52650990337
2596,287490.8875179398
2597,199815.0531958763
2598,258057.4447154142
2599,322199.60207724175
2600,141185.58902363735
2601,162516.25702753733
2602,92042.85700395121
2603,86249.4268647707
2604,74255.90185022261
2605,94145.7198657312
2606,135999.5255406145
2607,178148.8720659183
2608,175924.4035047507
2609,149672.48544264585
2610,87142.44508190127
2611,128691.98332545348
2612,155070.4873593687
2613,111528.19074269268
2614,116278.34932110645
2615,161761.04526228178
2616,130349.25387081597
2617,192924.52827223483
2618,179910.02206822927
2619,229207.03800476738
2620,186261.96823787596
2621,190532.01897836383
2622,196579.8702288326
2623,258685.41281372053
2624,277406.5846367695
2625,303237.887210964
2626,176732.98577704118
2627,214400.7027913821
2628,334805.05427560443
2629,383360.0641384274
2630,313714.7324572026
2631,360674.007370651
2632,334486.7754599282
2633,277816.4328531341
2634,311630.70488822274
2635,162640.46210895502
2636,212994.0019977216
2637,180525.68382049887
2638,247979.59655969637
2639,194097.20766299637
2640,162221.6204153949
2641,106174.88619832764
2642,199731.1272730045
2643,147686.37198628695
2644,145790.33530620532
2645,126991.67879416491
2646,123152.86218998721
2647,130425.13254800322
2648,160466.55943139805
2649,133476.06947807712
2650,162754.51685604826
2651,172885.4162232452
2652,333854.97653236706
2653,268149.4919891127
2654,257503.24960348895
2655,304882.53339109244
2656,301740.22760440246
2657,292059.97927740286
2658,270405.9203854236
2659,289672.8611498561
2660,299100.4393464159
2661,300090.3642187433
2662,298759.66849173047
2663,276442.7249047074
2664,267704.23056338355
2665,293199.3855977596
2666,275122.22852230817
2667,185464.55069401185
2668,206927.5018289755
2669,194003.7351912693
2670,288181.8552802515
2671,206927.5018289755
2672,212619.1735319225
2673,220400.72257440467
2674,222997.90520535503
2675,200877.93897823803
2676,213386.3917847413
2677,207386.48613560386
2678,266865.00524245785
2679,267195.3320052435
2680,282230.07340176986
2681,337683.6680030774
2682,305349.5789062043
2683,366997.51450862037
2684,293780.1711282595
2685,306175.63684251974
2686,255232.5357003971
2687,272689.17013679654
2688,244818.08958727028
2689,229657.63270274387
2690,343057.6119330686
2691,199556.8675780117
2692,147663.94518610789
2693,218185.00922694523
2694,147232.08440975077
2695,218455.9523690457
2696,211540.26336300932
2697,202884.60422818037
2698,193168.7756446635
2699,190728.20138113596
2700,178806.09768785373
2701,171282.4310112698
2702,128761.73127365764
2703,162045.9811572102
2704,147840.29925126932
2705,113335.02802663157
2706,109249.06751163327
2707,125061.30192837189
2708,116018.29473185749
2709,91243.90851894137
2710,110823.15163525543
2711,264146.26957231853
2712,308258.70573437586
2713,200113.26736284373
2714,191423.1034158317
2715,186155.21744581754
2716,182487.68718040828
2717,190633.16218751646
2718,246788.77530598687
2719,146834.359790117
2720,193474.38440883253
2721,136142.17062705848
2722,164010.00622904673
2723,161565.3067665121
2724,107621.71219053655
2725,118355.21547332988
2726,124918.28127553314
2727,173609.94431772595
2728,171555.65927146305
2729,143281.20743267867
2730,128416.0097038974
2731,110101.63054604037
2732,106290.36617310182
2733,162702.41632832633
